query,function,identifier,url,score
finding time elapsed using a timer,"public long elapsedTime(TimeUnit timeUnit) {
        return timeUnit.convert(System.nanoTime() - startTime, TimeUnit.NANOSECONDS);
    }",Stopwatch.elapsedTime,https://github.com/Swrve/rate-limited-logger/blob/9094d3961f35dad0d6114aafade4a34b0b264b0b/src/main/java/com/swrve/ratelimitedlogger/Stopwatch.java#L24-L26,1.3380524
finding time elapsed using a timer,"public final String formatMeasures(Measure... measures) {
        return formatMeasures(
                new StringBuilder(),
                DontCareFieldPosition.INSTANCE,
                measures).toString();
    }",MeasureFormat.formatMeasures,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/external/icu/android_icu4j/src/main/java/android/icu/text/MeasureFormat.java#L346-L351,1.3371565
finding time elapsed using a timer,"@Nullable
    public static Duration duration(@Nonnegative long milliSeconds, @Nonnegative int nanoSeconds) {
        return new Duration(milliSeconds, nanoSeconds);
    }",Duration.duration,https://github.com/echocat/jomon/blob/b3b81dc3f8ca2b17f87492090b86f3b8dea5fe32/runtime/src/main/java/org/echocat/jomon/runtime/util/Duration.java#L137-L140,1.3359791
finding time elapsed using a timer,"public void setDuration(int index, Duration value)
   {
      set(selectField(ResourceFieldLists.CUSTOM_DURATION, index), value);
   }",Resource.setDuration,https://github.com/joniles/mpxj/blob/143ea0e195da59cd108f13b3b06328e9542337e8/src/main/java/net/sf/mpxj/Resource.java#L1661-L1664,1.3353218
finding time elapsed using a timer,"private long elapsedMsecs() {
        long elapsed = stopwatch.elapsedTime(TimeUnit.MILLISECONDS);
        if (elapsed == NOT_RATE_LIMITED_YET) {
            elapsed++;  // avoid using the magic value by ""rounding up""
        }
        return elapsed;
    }",LogWithPatternAndLevel.elapsedMsecs,https://github.com/Swrve/rate-limited-logger/blob/9094d3961f35dad0d6114aafade4a34b0b264b0b/src/main/java/com/swrve/ratelimitedlogger/LogWithPatternAndLevel.java#L144-L150,1.3346322
finding time elapsed using a timer,"private long getMaxDuration() {
        long result = 0;
        for ( DurationTimer durationTimer : durations ) {
            result = Math.max( result,
                               durationTimer.getDuration() );
        }
        return result;
    }",CompositeMaxDurationTimer.getMaxDuration,https://github.com/kiegroup/drools/blob/22b0275d6dbe93070b8090948502cf46eda543c4/drools-core/src/main/java/org/drools/core/time/impl/CompositeMaxDurationTimer.java#L114-L121,1.3345387
finding time elapsed using a timer,"@Override
    public long getElapsedTime() {
        long result = 0;
        for (ContinuousOperation child : children) {
            result += child.getElapsedTime();
        }
        return result;
    }",FragmentedOperation.getElapsedTime,https://github.com/nebula-plugins/gradle-metrics-plugin/blob/f074e7c2b9a5f5f3ca06bf9fade486e47e80f4a3/src/main/java/nebula/plugin/metrics/model/FragmentedOperation.java#L33-L40,1.3341959
parse binary file to custom class,"public Class parseClass(File file) throws CompilationFailedException, IOException {
        return parseClass(new GroovyCodeSource(file, config.getSourceEncoding()));
    }",GroovyClassLoader.parseClass,https://github.com/apache/groovy/blob/71cf20addb611bb8d097a59e395fd20bc7f31772/src/main/groovy/groovy/lang/GroovyClassLoader.java#L233-L235,1.3335105
parse binary file to custom class,"public HashMap<String, Object> parseVioletClass(String file)
    {
        try
        {
            String readContent = readContent(file);
            return parseWithXpath(readContent);
        }
        catch (Exception e)
        {
            e.printStackTrace();
        }

        return null;
    }",NewVioletParser.parseVioletClass,https://github.com/yerenkow/javaz/blob/1902ec50b5d6a531d9c5faf99760eacf3d0cbb21/uml/src/main/java/org/javaz/uml/NewVioletParser.java#L24-L37,1.3175753
parse binary file to custom class,"public static ProtoFile parseUtf8(Path path) throws IOException {
    try (Reader reader = Files.newBufferedReader(path, UTF_8)) {
      return parse(path.toString(), reader);
    }
  }",ProtoParser.parseUtf8,https://github.com/square/protoparser/blob/8be66bb8fe6658b04741df0358daabca501f2524/src/main/java/com/squareup/protoparser/ProtoParser.java#L37-L41,1.317197
parse binary file to custom class,"public void parseFileSchema(String line, IfcHeader ifcHeader) throws DeserializeException {
		line = line.replace(""\r\n"", """");
		StepParser stepParser = new StepParser(line);
		ifcHeader.setIfcSchemaVersion(stepParser.readNextString());
	}",IfcHeaderParser.parseFileSchema,https://github.com/opensourceBIM/IfcPlugins/blob/140dacd765bbcf771f4bed67a5e05a8e824b17bc/IfcPlugins/src/org/bimserver/ifc/step/deserializer/IfcHeaderParser.java#L72-L76,1.3159105
parse binary file to custom class,"public static String parseLoadClasses(String statement) throws SQLParser.Exception
    {
        String arg = loadClassesParser.parse(statement);
        if (arg == null) {
            return null;
        }
        if (! new File(arg).isFile()) {
            throw new SQLParser.Exception(""Jar file not found: '"" + arg + ""'"");
        }
        return arg;
    }",SQLParser.parseLoadClasses,https://github.com/VoltDB/voltdb/blob/8afc1031e475835344b5497ea9e7203bc95475ac/src/frontend/org/voltdb/parser/SQLParser.java#L1961-L1971,1.3156888
parse binary file to custom class,"public void parse(Path file) throws FileNotFoundException, IOException {
		try (FileInputStream fis = new FileInputStream(file.toFile())) {
			ClassReader reader = new ClassReader(fis);
			parse(reader);
		}
	}",ClassParser.parse,https://github.com/ruediste/jabsaw/blob/8f1b5ead6d83f0ade8bd14db67ea430b36e15856/impl/src/main/java/org/jabsaw/impl/ClassParser.java#L93-L98,1.3152536
parse binary file to custom class,"@Override
    public FileContent getFileContent(Class<? extends FileEntity> type, Integer entityId, Integer fileId) {
        return this.handleGetFileContent(type, entityId, fileId);
    }",StandardBullhornData.getFileContent,https://github.com/bullhorn/sdk-rest/blob/0c75a141c768bb31510afc3a412c11bd101eca06/src/main/java/com/bullhornsdk/data/api/StandardBullhornData.java#L436-L439,1.3117471
parse binary file to custom class,"private static ClassJavadoc parseJavadocResource(String qualifiedClassName, InputStream is) throws IOException {
        if (is == null) {
            return ClassJavadoc.createEmpty(qualifiedClassName);
        }

        try (InputStreamReader r = new InputStreamReader(is, UTF_8)) {
            JsonObject json = Json.parse(r).asObject();
            return JsonJavadocReader.readClassJavadoc(qualifiedClassName, json);
        }
    }",RuntimeJavadoc.parseJavadocResource,https://github.com/dnault/therapi-runtime-javadoc/blob/74902191dcf74b870e296653b2adf7dbb747c189/therapi-runtime-javadoc/src/main/java/com/github/therapi/runtimejavadoc/RuntimeJavadoc.java#L95-L104,1.3098073
parse binary file to custom class,"public static ProtoFile parseUtf8(File file) throws IOException {
    try (InputStream is = new FileInputStream(file)) {
      return parseUtf8(file.getPath(), is);
    }
  }",ProtoParser.parseUtf8,https://github.com/square/protoparser/blob/8be66bb8fe6658b04741df0358daabca501f2524/src/main/java/com/squareup/protoparser/ProtoParser.java#L30-L34,1.3097409
parse binary file to custom class,"public static File convertCharset(File file, Charset srcCharset, Charset destCharset) {
		return CharsetUtil.convert(file, srcCharset, destCharset);
	}",FileUtil.convertCharset,https://github.com/looly/hutool/blob/bbd74eda4c7e8a81fe7a991fa6c2276eec062e6a/hutool-core/src/main/java/cn/hutool/core/io/FileUtil.java#L3229-L3231,1.3080066
get current ip address,"@NotNull
  public Address getAddress() {
    Address addressObject = new Address(addressStreet1,
                      addressStreet2,
                      addressCity,
                      addressSubdivision,
                      addressPostalCode,
                      addressCountryCode);
    return addressObject;
  }",Person.getAddress,https://github.com/BlockScore/blockscore-java/blob/707124800f0363ac8e597e30aa27dbe181425567/src/main/java/com/blockscore/models/Person.java#L226-L235,1.397489
get current ip address,"@Nullable
  public Address getAddress() {
    return new Address(addressStreet1,
                       addressStreet2,
                       addressCity,
                       addressState,
                       addressPostalCode,
                       addressCountryCode);
  }",WatchlistHit.getAddress,https://github.com/BlockScore/blockscore-java/blob/707124800f0363ac8e597e30aa27dbe181425567/src/main/java/com/blockscore/models/WatchlistHit.java#L240-L248,1.3933063
get current ip address,"public com.google.api.ads.adwords.axis.v201809.cm.Address getAddress() {
        return address;
    }",Proximity.getAddress,https://github.com/googleads/googleads-java-lib/blob/967957cc4f6076514e3a7926fe653e4f1f7cc9c9/modules/adwords_axis/src/main/java/com/google/api/ads/adwords/axis/v201809/cm/Proximity.java#L170-L172,1.3908596
get current ip address,"@Override
    public Address getAddress() {
        Address address = super.getAddress();
        return (address != null) ? address : LocalModeAddress.INSTANCE;
    }",DefaultCacheContainer.getAddress,https://github.com/wildfly/wildfly/blob/64896f1500fe465ad83d96ede9fa19d0c3747f18/clustering/infinispan/extension/src/main/java/org/jboss/as/clustering/infinispan/DefaultCacheContainer.java#L48-L52,1.3891122
get current ip address,"@Override
   public Address getAddress() {
      Transport t = getTransport();
      return t == null ? null : t.getAddress();
   }",DefaultCacheManager.getAddress,https://github.com/infinispan/infinispan/blob/7c62b94886c3febb4774ae8376acf2baa0265ab5/core/src/main/java/org/infinispan/manager/DefaultCacheManager.java#L568-L572,1.3874973
get current ip address,"public static String getHostIp() {
        InetAddress address = getHostAddress();
        return address == null ? null : address.getHostAddress();
    }",AddressUtils.getHostIp,https://github.com/alibaba/canal/blob/8f088cddc0755f4350c5aaae95c6e4002d90a40f/common/src/main/java/com/alibaba/otter/canal/common/utils/AddressUtils.java#L45-L48,1.3843285
get current ip address,"static Address getAddress(Cache<?, ?> cache) {
      Address address = cache.getCacheManager().getAddress();
      return address == null ? LocalModeAddress.INSTANCE : address;
   }",DirectoryImplementor.getAddress,https://github.com/infinispan/infinispan/blob/7c62b94886c3febb4774ae8376acf2baa0265ab5/lucene/lucene-directory/src/main/java/org/infinispan/lucene/impl/DirectoryImplementor.java#L187-L190,1.3827775
get current ip address,"public String getHostAddress() {
        if( addr instanceof NbtAddress ) {
            return ((NbtAddress)addr).getHostAddress();
        }
        return ((InetAddress)addr).getHostAddress();
    }",UniAddress.getHostAddress,https://github.com/codelibs/jcifs/blob/ac6a8ba2925648ae003ca2508aec32316065dc34/src/main/java/jcifs/smb1/UniAddress.java#L456-L461,1.3823336
get current ip address,"public com.google.api.ads.adwords.axis.v201809.rm.AddressInfo getAddressInfo() {
        return addressInfo;
    }",Member.getAddressInfo,https://github.com/googleads/googleads-java-lib/blob/967957cc4f6076514e3a7926fe653e4f1f7cc9c9/modules/adwords_axis/src/main/java/com/google/api/ads/adwords/axis/v201809/rm/Member.java#L152-L154,1.3817227
get current ip address,"public static Address getPeerIpAddress(SocketChannel channel)
    {
        SocketAddress address = channel.socket().getRemoteSocketAddress();

        return new Address(address);
    }",TcpUtils.getPeerIpAddress,https://github.com/zeromq/jeromq/blob/8b4a2960b468d08b7aebb0d40bfb947e08fed040/src/main/java/zmq/io/net/tcp/TcpUtils.java#L164-L169,1.38163
convert int to bool,"public static Boolean integerToBoolean(Integer value) {
    return value.intValue() == 0 ? Boolean.FALSE : Boolean.TRUE;
  }",ObjectConverter.integerToBoolean,https://github.com/tstirrat/ucm-twine/blob/df53650f26c404c8de74ae06efa70c963933d4e9/src/main/java/net/balusc/util/ObjectConverter.java#L150-L152,1.3114915
convert int to bool,"public static Integer booleanToInteger(Boolean value) {
    return value.booleanValue() ? Integer.valueOf(1) : Integer.valueOf(0);
  }",ObjectConverter.booleanToInteger,https://github.com/tstirrat/ucm-twine/blob/df53650f26c404c8de74ae06efa70c963933d4e9/src/main/java/net/balusc/util/ObjectConverter.java#L162-L164,1.310787
convert int to bool,"public static Integer toIntegerObject(final boolean bool, final Integer trueValue, final Integer falseValue) {
        return bool ? trueValue : falseValue;
    }",BooleanUtils.toIntegerObject,https://github.com/ManfredTremmel/gwt-commons-lang3/blob/9e2dfbbda3668cfa5d935fe76479d1426c294504/src/main/java/org/apache/commons/lang3/BooleanUtils.java#L484-L486,1.3106239
convert int to bool,"public static Integer toIntegerObject(final Boolean bool, final Integer trueValue, final Integer falseValue, final Integer nullValue) {
        if (bool == null) {
            return nullValue;
        }
        return bool.booleanValue() ? trueValue : falseValue;
    }",BooleanUtils.toIntegerObject,https://github.com/ManfredTremmel/gwt-commons-lang3/blob/9e2dfbbda3668cfa5d935fe76479d1426c294504/src/main/java/org/apache/commons/lang3/BooleanUtils.java#L503-L508,1.3091432
convert int to bool,"public static Integer toInteger(Boolean value) {
        return value != null ? IntegerFactory.toInteger(
            value.booleanValue() ? 1 : 0) : null;
    }",WrapperTypeConversionUtil.toInteger,https://github.com/teatrove/teatrove/blob/7039bdd4da6817ff8c737f7e4e07bac7e3ad8bea/tea/src/main/java/org/teatrove/tea/runtime/WrapperTypeConversionUtil.java#L483-L486,1.3056264
convert int to bool,"public static Boolean toBooleanObject(final Integer value) {
        if (value == null) {
            return null;
        }
        return value.intValue() == 0 ? Boolean.FALSE : Boolean.TRUE;
    }",BooleanUtils.toBooleanObject,https://github.com/ManfredTremmel/gwt-commons-lang3/blob/9e2dfbbda3668cfa5d935fe76479d1426c294504/src/main/java/org/apache/commons/lang3/BooleanUtils.java#L237-L242,1.3046384
convert int to bool,"protected Integer checkInteger(Object val, Integer def) {
        return (val == null) ? def : (Integer) val;
    }",JavascriptObject.checkInteger,https://github.com/rterp/GMapsFX/blob/4623d3f768e8ad78fc50ee32dd204d236e01059f/GMapsFX/src/main/java/com/lynden/gmapsfx/javascript/JavascriptObject.java#L304-L306,1.3039827
convert int to bool,"public static Integer toIntegerObject(final Boolean bool) {
        if (bool == null) {
            return null;
        }
        return bool.booleanValue() ? NumberUtils.INTEGER_ONE : NumberUtils.INTEGER_ZERO;
    }",BooleanUtils.toIntegerObject,https://github.com/ManfredTremmel/gwt-commons-lang3/blob/9e2dfbbda3668cfa5d935fe76479d1426c294504/src/main/java/org/apache/commons/lang3/BooleanUtils.java#L425-L430,1.3035831
